id	shit[0]	shit[1]	shit[2]	shit[3]	shit[4]	shit[5]	shit[6]	shit[7]	shit[8]
2313	0	0	0	0	0	0	0	0	0
2314	0	0	0	0	0	0	0	0	0
2315	0	0	0	0	0	0	0	0	0
2316	0	0	0	0	0	0	0	0	0
2317	0	0	0	0	0	0	0	0	0
2318	0	0	0	0	0	0	0	0	0
2319	0	0	0	0	0	0	0	0	0
2320	0	0	0	0	0	0	0	0	0
2321	0	0	0	0	0	0	0	0	0
3123	0	0	0	0	0	0	0	0	0
3124	0	0	0	0	0	0	0	0	0
3125	0	0	0	0	0	0	0	0	0
3126	0	0	0	0	0	0	0	0	0
3127	0	0	0	0	0	0	0	0	0
3128	0	0	0	0	0	0	0	0	0
3129	0	0	0	0	0	0	0	0	0
3130	0	0	0	0	0	0	0	0	0
3131	0	0	0	0	0	0	0	0	0
3132	0	0	0	0	0	0	0	0	0
3133	0	0	0	0	0	0	0	0	0
3134	0	0	0	0	0	0	0	0	0
3135	0	0	0	0	0	0	0	0	0
3136	0	0	0	0	0	0	0	0	0
3137	0	0	0	0	0	0	0	0	0
3138	0	0	0	0	0	0	0	0	0
3139	0	0	0	0	0	0	0	0	0
3140	0	0	0	0	0	0	0	0	0
3141	0	0	0	0	0	0	0	0	0
3142	0	0	0	0	0	0	0	0	0
3143	0	0	0	0	0	0	0	0	0
3144	0	0	0	0	0	0	0	0	0
3145	0	0	0	0	0	0	0	0	0
3146	0	0	0	0	0	0	0	0	0
3147	0	0	0	0	0	0	0	0	0
3148	0	0	0	0	0	0	0	0	0
3149	0	0	0	0	0	0	0	0	0
3150	0	0	0	0	0	0	0	0	0
3151	0	0	0	0	0	0	0	0	0
3152	0	0	0	0	0	0	0	0	0
3153	0	0	0	0	0	0	0	0	0
3154	0	0	0	0	0	0	0	0	0
3155	0	0	0	0	0	0	0	0	0
3156	0	0	0	0	0	0	0	0	0
3157	0	0	0	0	0	0	0	0	0
3158	0	0	0	0	0	0	0	0	0
3159	0	0	0	0	0	0	0	0	0
3160	0	0	0	0	0	0	0	0	0
3161	0	0	0	0	0	0	0	0	0
3163	0	0	0	0	0	0	0	0	0
3164	0	0	0	0	0	0	0	0	0
3165	0	0	0	0	0	0	0	0	0
3167	0	0	0	0	0	0	0	0	0
3168	0	0	0	0	0	0	0	0	0
3169	0	0	0	0	0	0	0	0	0
3170	0	0	0	0	0	0	0	0	0
3171	0	0	0	0	0	0	0	0	0
3172	0	0	0	0	0	0	0	0	0
3173	0	0	0	0	0	0	0	0	0
3174	0	0	0	0	0	0	0	0	0
3175	0	0	0	0	0	0	0	0	0
3176	0	0	0	0	0	0	0	0	0
3177	0	0	0	0	0	0	0	0	0
3178	0	0	0	0	0	0	0	0	0
3179	0	0	0	0	0	0	0	0	0
3180	0	0	0	0	0	0	0	0	0
3181	0	0	0	0	0	0	0	0	0
3182	0	0	0	0	0	0	0	0	0
3183	0	0	0	0	0	0	0	0	0
3184	0	0	0	0	0	0	0	0	0
3185	0	0	0	0	0	0	0	0	0
3186	0	0	0	0	0	0	0	0	0
3187	0	0	0	0	0	0	0	0	0
3188	0	0	0	0	0	0	0	0	0
3189	0	0	0	0	0	0	0	0	0
3190	0	0	0	0	0	0	0	0	0
3191	0	0	0	0	0	0	0	0	0
3192	0	0	0	0	0	0	0	0	0
3193	0	0	0	0	0	0	0	0	0
3194	0	0	0	0	0	0	0	0	0
3195	0	0	0	0	0	0	0	0	0
3196	0	0	0	0	0	0	0	0	0
3197	0	0	0	0	0	0	0	0	0
3198	0	0	0	0	0	0	0	0	0
3199	0	0	0	0	0	0	0	0	0
3202	0	0	0	0	0	0	0	0	0
3204	0	0	0	0	0	0	0	0	0
3205	0	0	0	0	0	0	0	0	0
3206	0	0	0	0	0	0	0	0	0
3260	0	0	0	0	0	0	0	0	0
3261	0	0	0	0	0	0	0	0	0
3262	0	0	0	0	0	0	0	0	0
3626	0	0	0	0	0	0	0	0	0
3627	0	0	0	0	0	0	0	0	0
3628	0	0	0	0	0	0	0	0	0
3632	0	0	0	0	0	0	0	0	0
3633	0	0	0	0	0	0	0	0	0
4001	0	0	0	0	0	0	0	0	0
4002	0	0	0	0	0	0	0	0	0
4017	0	0	0	0	0	0	0	0	0
4018	0	0	0	0	0	0	0	0	0
4019	0	0	0	0	0	0	0	0	0
4020	0	0	0	0	0	0	0	0	0
4024	0	0	0	0	0	0	0	0	0
4025	0	0	0	0	0	0	0	0	0
4026	0	0	0	0	0	0	0	0	0
4027	0	0	0	0	0	0	0	0	0
4028	0	0	0	0	0	0	0	0	0
4029	0	0	0	0	0	0	0	0	0
4030	0	0	0	0	0	0	0	0	0
4031	0	0	0	0	0	0	0	0	0
4032	0	0	0	0	0	0	0	0	0
4033	0	0	0	0	0	0	0	0	0
4034	0	0	0	0	0	0	0	0	0
4035	0	0	0	0	0	0	0	0	0
4036	0	0	0	0	0	0	0	0	0
4037	0	0	0	0	0	0	0	0	0
4038	0	0	0	0	0	0	0	0	0
4039	0	0	0	0	0	0	0	0	0
4040	0	0	0	0	0	0	0	0	0
4041	0	0	0	0	0	0	0	0	0
4042	0	0	0	0	0	0	0	0	0
4043	0	0	0	0	0	0	0	0	0
4044	0	0	0	0	0	0	0	0	0
4046	0	0	0	0	0	0	0	0	0
4047	0	0	0	0	0	0	0	0	0
4049	0	0	0	0	0	0	0	0	0
4050	0	0	0	0	0	0	0	0	0
4051	0	0	0	0	0	0	0	0	0
4052	0	0	0	0	0	0	0	0	0
4053	0	0	0	0	0	0	0	0	0
4054	0	0	0	0	0	0	0	0	0
4055	0	0	0	0	0	0	0	0	0
4063	0	0	0	0	0	0	0	0	0
4064	0	0	0	0	0	0	0	0	0
4065	0	0	0	0	0	0	0	0	0
4066	0	0	0	0	0	0	0	0	0
4067	0	0	0	0	0	0	0	0	0
4068	0	0	0	0	0	0	0	0	0
4069	0	0	0	0	0	0	0	0	0
4072	0	0	0	0	0	0	0	0	0
4073	0	0	0	0	0	0	0	0	0
4074	0	0	0	0	0	0	0	0	0
4075	0	0	0	0	0	0	0	0	0
4076	0	0	0	0	0	0	0	0	0
4077	0	0	0	0	0	0	0	0	0
4078	0	0	0	0	0	0	0	0	0
4080	0	0	0	0	0	0	0	0	0
4081	0	0	0	0	0	0	0	0	0
4082	0	0	0	0	0	0	0	0	0
4083	0	0	0	0	0	0	0	0	0
4087	0	0	0	0	0	0	0	0	0
4088	0	0	0	0	0	0	0	0	0
4089	0	0	0	0	0	0	0	0	0
4090	0	0	0	0	0	0	0	0	0
4091	0	0	0	0	0	0	0	0	0
4092	0	0	0	0	0	0	0	0	0
4094	0	0	0	0	0	0	0	0	0
4096	0	0	0	0	0	0	0	0	0
4097	0	0	0	0	0	0	0	0	0
4098	0	0	0	0	0	0	0	0	0
4099	0	0	0	0	0	0	0	0	0
4100	0	0	0	0	0	0	0	0	0
4101	0	0	0	0	0	0	0	0	0
4102	0	0	0	0	0	0	0	0	0
4103	0	0	0	0	0	0	0	0	0
4104	0	0	0	0	0	0	0	0	0
4105	0	0	0	0	0	0	0	0	0
4106	0	0	0	0	0	0	0	0	0
4107	0	0	0	0	0	0	0	0	0
4108	0	0	0	0	0	0	0	0	0
4109	0	0	0	0	0	0	0	0	0
4110	0	0	0	0	0	0	0	0	0
4111	0	0	0	0	0	0	0	0	0
4114	0	0	0	0	0	0	0	0	0
4115	0	0	0	0	0	0	0	0	0
4117	0	0	0	0	0	0	0	0	0
4118	0	0	0	0	0	0	0	0	0
4119	0	0	0	0	0	0	0	0	0
4120	0	0	0	0	0	0	0	0	0
4123	0	0	0	0	0	0	0	0	0
4124	0	0	0	0	0	0	0	0	0
4127	0	0	0	0	0	0	0	0	0
4128	0	0	0	0	0	0	0	0	0
4129	0	0	0	0	0	0	0	0	0
4130	0	0	0	0	0	0	0	0	0
4131	0	0	0	0	0	0	0	0	0
4132	0	0	0	0	0	0	0	0	0
4133	0	0	0	0	0	0	0	0	0
4135	0	0	0	0	0	0	0	0	0
4136	0	0	0	0	0	0	0	0	0
4137	0	0	0	0	0	0	0	0	0
4138	0	0	0	0	0	0	0	0	0
4139	0	0	0	0	0	0	0	0	0
4141	0	0	0	0	0	0	0	0	0
4142	0	0	0	0	0	0	0	0	0
4143	0	0	0	0	0	0	0	0	0
4144	0	0	0	0	0	0	0	0	0
4151	0	0	0	0	0	0	0	0	0
4152	0	0	0	0	0	0	0	0	0
4153	0	0	0	0	0	0	0	0	0
4154	0	0	0	0	0	0	0	0	0
4155	0	0	0	0	0	0	0	0	0
4156	0	0	0	0	0	0	0	0	0
4157	0	0	0	0	0	0	0	0	0
4158	0	0	0	0	0	0	0	0	0
4159	0	0	0	0	0	0	0	0	0
4160	0	0	0	0	0	0	0	0	0
4161	0	0	0	0	0	0	0	0	0
4163	0	0	0	0	0	0	0	0	0
4164	0	0	0	0	0	0	0	0	0
4165	0	0	0	0	0	0	0	0	0
4166	0	0	0	0	0	0	0	0	0
4168	0	0	0	0	0	0	0	0	0
4169	0	0	0	0	0	0	0	0	0
4170	0	0	0	0	0	0	0	0	0
4171	0	0	0	0	0	0	0	0	0
4172	0	0	0	0	0	0	0	0	0
4173	0	0	0	0	0	0	0	0	0
4174	0	0	0	0	0	0	0	0	0
4175	0	0	0	0	0	0	0	0	0
4176	0	0	0	0	0	0	0	0	0
4177	0	0	0	0	0	0	0	0	0
4178	0	0	0	0	0	0	0	0	0
4179	0	0	0	0	0	0	0	0	0
4180	0	0	0	0	0	0	0	0	0
4181	0	0	0	0	0	0	0	0	0
4182	0	0	0	0	0	0	0	0	0
4183	0	0	0	0	0	0	0	0	0
4184	0	0	0	0	0	0	0	0	0
4185	0	0	0	0	0	0	0	0	0
4186	0	0	0	0	0	0	0	0	0
4187	0	0	0	0	0	0	0	0	0
4188	0	0	0	0	0	0	0	0	0
4189	0	0	0	0	0	0	0	0	0
4190	0	0	0	0	0	0	0	0	0
4191	0	0	0	0	0	0	0	0	0
4192	0	0	0	0	0	0	0	0	0
4193	0	0	0	0	0	0	0	0	0
4194	0	0	0	0	0	0	0	0	0
4195	0	0	0	0	0	0	0	0	0
4196	0	0	0	0	0	0	0	0	0
4197	0	0	0	0	0	0	0	0	0
4198	0	0	0	0	0	0	0	0	0
4199	0	0	0	0	0	0	0	0	0
4200	0	0	0	0	0	0	0	0	0
4201	0	0	0	0	0	0	0	0	0
4202	0	0	0	0	0	0	0	0	0
4203	0	0	0	0	0	0	0	0	0
4204	0	0	0	0	0	0	0	0	0
4205	0	0	0	0	0	0	0	0	0
4206	0	0	0	0	0	0	0	0	0
4207	0	0	0	0	0	0	0	0	0
4208	0	0	0	0	0	0	0	0	0
4209	0	0	0	0	0	0	0	0	0
4210	0	0	0	0	0	0	0	0	0
4211	0	0	0	0	0	0	0	0	0
4212	0	0	0	0	0	0	0	0	0
4213	0	0	0	0	0	0	0	0	0
4214	0	0	0	0	0	0	0	0	0
4216	0	0	0	0	0	0	0	0	0
4217	0	0	0	0	0	0	0	0	0
4218	0	0	0	0	0	0	0	0	0
4219	0	0	0	0	0	0	0	0	0
4220	0	0	0	0	0	0	0	0	0
4221	0	0	0	0	0	0	0	0	0
4222	0	0	0	0	0	0	0	0	0
4228	0	0	0	0	0	0	0	0	0
4229	0	0	0	0	0	0	0	0	0
4230	0	0	0	0	0	0	0	0	0
4231	0	0	0	0	0	0	0	0	0
4232	0	0	0	0	0	0	0	0	0
4235	0	0	0	0	0	0	0	0	0
4236	0	0	0	0	0	0	0	0	0
4237	0	0	0	0	0	0	0	0	0
4238	0	0	0	0	0	0	0	0	0
4244	0	0	0	0	0	0	0	0	0
4247	0	0	0	0	0	0	0	0	0
4248	0	0	0	0	0	0	0	0	0
4249	0	0	0	0	0	0	0	0	0
4250	0	0	0	0	0	0	0	0	0
4251	0	0	0	0	0	0	0	0	0
4252	0	0	0	0	0	0	0	0	0
4253	0	0	0	0	0	0	0	0	0
4254	0	0	0	0	0	0	0	0	0
4255	0	0	0	0	0	0	0	0	0
4257	0	0	0	0	0	0	0	0	0
4259	0	0	0	0	0	0	0	0	0
4260	0	0	0	0	0	0	0	0	0
4261	0	0	0	0	0	0	0	0	0
4289	0	0	0	0	0	0	0	0	0
4314	0	0	0	0	0	0	0	0	0
4315	0	0	0	0	0	0	0	0	0
4316	0	0	0	0	0	0	0	0	0
4317	0	0	0	0	0	0	0	0	0
4318	0	0	0	0	0	0	0	0	0
4319	0	0	0	0	0	0	0	0	0
4320	0	0	0	0	0	0	0	0	0
4321	0	0	0	0	0	0	0	0	0
4322	0	0	0	0	0	0	0	0	0
4323	0	0	0	0	0	0	0	0	0
4324	0	0	0	0	0	0	0	0	0
4325	0	0	0	0	0	0	0	0	0
4326	0	0	0	0	0	0	0	0	0
4327	0	0	0	0	0	0	0	0	0
4328	0	0	0	0	0	0	0	0	0
4329	0	0	0	0	0	0	0	0	0
4330	0	0	0	0	0	0	0	0	0
4331	0	0	0	0	0	0	0	0	0
4334	0	0	0	0	0	0	0	0	0
4339	0	0	0	0	0	0	0	0	0
4340	0	0	0	0	0	0	0	0	0
4341	0	0	0	0	0	0	0	0	0
4342	0	0	0	0	0	0	0	0	0
4343	0	0	0	0	0	0	0	0	0
4344	0	0	0	0	0	0	0	0	0
4345	0	0	0	0	0	0	0	0	0
4346	0	0	0	0	0	0	0	0	0
4347	0	0	0	0	0	0	0	0	0
4348	0	0	0	0	0	0	0	0	0
4349	0	0	0	0	0	0	0	0	0
4350	0	0	0	0	0	0	0	0	0
4351	0	0	0	0	0	0	0	0	0
4352	0	0	0	0	0	0	0	0	0
4353	0	0	0	0	0	0	0	0	0
4354	0	0	0	0	0	0	0	0	0
4355	0	0	0	0	0	0	0	0	0
4356	0	0	0	0	0	0	0	0	0
4357	0	0	0	0	0	0	0	0	0
4358	0	0	0	0	0	0	0	0	0
4359	0	0	0	0	0	0	0	0	0
4360	0	0	0	0	0	0	0	0	0
4361	0	0	0	0	0	0	0	0	0
4362	0	0	0	0	0	0	0	0	0
4363	0	0	0	0	0	0	0	0	0
4364	0	0	0	0	0	0	0	0	0
4365	0	0	0	0	0	0	0	0	0
4366	0	0	0	0	0	0	0	0	0
4377	0	0	0	0	0	0	0	0	0
4378	0	0	0	0	0	0	0	0	0
4380	0	0	0	0	0	0	0	0	0
4383	0	0	0	0	0	0	0	0	0
4391	0	0	0	0	0	0	0	0	0
4392	0	0	0	0	0	0	0	0	0
4393	0	0	0	0	0	0	0	0	0
4394	0	0	0	0	0	0	0	0	0
4395	0	0	0	0	0	0	0	0	0
4396	0	0	0	0	0	0	0	0	0
4397	0	0	0	0	0	0	0	0	0
4398	0	0	0	0	0	0	0	0	0
4399	0	0	0	0	0	0	0	0	0
4400	0	0	0	0	0	0	0	0	0
4401	0	0	0	0	0	0	0	0	0
4402	0	0	0	0	0	0	0	0	0
4403	0	0	0	0	0	0	0	0	0
4404	0	0	0	0	0	0	0	0	0
4405	0	0	0	0	0	0	0	0	0
4406	0	0	0	0	0	0	0	0	0
4463	0	0	0	0	0	0	0	0	0
4464	0	0	0	0	0	0	0	0	0
4465	0	0	0	0	0	0	0	0	0
4466	0	0	0	0	0	0	0	0	0
4467	0	0	0	0	0	0	0	0	0
4468	0	0	0	0	0	0	0	0	0
4469	0	0	0	0	0	0	0	0	0
4470	0	0	0	0	0	0	0	0	0
4471	0	0	0	0	0	0	0	0	0
4472	0	0	0	0	0	0	0	0	0
4473	0	0	0	0	0	0	0	0	0
4474	0	0	0	0	0	0	0	0	0
4475	0	0	0	0	0	0	0	0	0
4476	0	0	0	0	0	0	0	0	0
4477	0	0	0	0	0	0	0	0	0
4478	0	0	0	0	0	0	0	0	0
4479	0	0	0	0	0	0	0	0	0
4480	0	0	0	0	0	0	0	0	0
4481	0	0	0	0	0	0	0	0	0
4482	0	0	0	0	0	0	0	0	0
4483	0	0	0	0	0	0	0	0	0
4484	0	0	0	0	0	0	0	0	0
4485	0	0	0	0	0	0	0	0	0
4486	0	0	0	0	0	0	0	0	0
4487	0	0	0	0	0	0	0	0	0
4488	0	0	0	0	0	0	0	0	0
4489	0	0	0	0	0	0	0	0	0
4490	0	0	0	0	0	0	0	0	0
4491	0	0	0	0	0	0	0	0	0
4492	0	0	0	0	0	0	0	0	0
4493	0	0	0	0	0	0	0	0	0
4495	0	0	0	0	0	0	0	0	0
4496	0	0	0	0	0	0	0	0	0
4513	0	0	0	0	0	0	0	0	0
4514	0	0	0	0	0	0	0	0	0
4516	0	0	0	0	0	0	0	0	0
4522	0	0	0	0	0	0	0	0	0
4523	0	0	0	0	0	0	0	0	0
4524	0	0	0	0	0	0	0	0	0
4526	0	0	0	0	0	0	0	0	0
4527	0	0	0	0	0	0	0	0	0
4528	0	0	0	0	0	0	0	0	0
4529	0	0	0	0	0	0	0	0	0
4530	0	0	0	0	0	0	0	0	0
4531	0	0	0	0	0	0	0	0	0
4533	0	0	0	0	0	0	0	0	0
4534	0	0	0	0	0	0	0	0	0
4535	0	0	0	0	0	0	0	0	0
4536	0	0	0	0	0	0	0	0	0
4537	0	0	0	0	0	0	0	0	0
4538	0	0	0	0	0	0	0	0	0
4539	0	0	0	0	0	0	0	0	0
4540	0	0	0	0	0	0	0	0	0
4541	0	0	0	0	0	0	0	0	0
4544	0	0	0	0	0	0	0	0	0
4546	0	0	0	0	0	0	0	0	0
4547	0	0	0	0	0	0	0	0	0
4549	0	0	0	0	0	0	0	0	0
4550	0	0	0	0	0	0	0	0	0
4560	0	0	0	0	0	0	0	0	0
4561	0	0	0	0	0	0	0	0	0
4562	0	0	0	0	0	0	0	0	0
4563	0	0	0	0	0	0	0	0	0
4564	0	0	0	0	0	0	0	0	0
4565	0	0	0	0	0	0	0	0	0
4566	0	0	0	0	0	0	0	0	0
4567	0	0	0	0	0	0	0	0	0
4568	0	0	0	0	0	0	0	0	0
4569	0	0	0	0	0	0	0	0	0
4570	0	0	0	0	0	0	0	0	0
4571	0	0	0	0	0	0	0	0	0
4572	0	0	0	0	0	0	0	0	0
4573	0	0	0	0	0	0	0	0	0
4575	0	0	0	0	0	0	0	0	0
4579	0	0	0	0	0	0	0	0	0
4589	0	0	0	0	0	0	0	0	0
4590	0	0	0	0	0	0	0	0	0
4591	0	0	0	0	0	0	0	0	0
4592	0	0	0	0	0	0	0	0	0
4593	0	0	0	0	0	0	0	0	0
4594	0	0	0	0	0	0	0	0	0
4596	0	0	0	0	0	0	0	0	0
4597	0	0	0	0	0	0	0	0	0
4603	0	0	0	0	0	0	0	0	0
4605	0	0	0	0	0	0	0	0	0
4606	0	0	0	0	0	0	0	0	0
4607	0	0	0	0	0	0	0	0	0
4609	0	0	0	0	0	0	0	0	0
4613	0	0	0	0	0	0	0	0	0
4614	0	0	0	0	0	0	0	0	0
4616	0	0	0	0	0	0	0	0	0
4618	0	0	0	0	0	0	0	0	0
4620	0	0	0	0	0	0	0	0	0
4621	0	0	0	0	0	0	0	0	0
4622	0	0	0	0	0	0	0	0	0
4628	0	0	0	0	0	0	0	0	0
4630	0	0	0	0	0	0	0	0	0
4631	0	0	0	0	0	0	0	0	0
4632	0	0	0	0	0	0	0	0	0
4634	0	0	0	0	0	0	0	0	0
4635	0	0	0	0	0	0	0	0	0
4636	0	0	0	0	0	0	0	0	0
4637	0	0	0	0	0	0	0	0	0
4638	0	0	0	0	0	0	0	0	0
4640	0	0	0	0	0	0	0	0	0
4641	0	0	0	0	0	0	0	0	0
4643	0	0	0	0	0	0	0	0	0
4649	0	0	0	0	0	0	0	0	0
4650	0	0	0	0	0	0	0	0	0
4651	0	0	0	0	0	0	0	0	0
4652	0	0	0	0	0	0	0	0	0
4654	0	0	0	0	0	0	0	0	0
4655	0	0	0	0	0	0	0	0	0
4657	0	0	0	0	0	0	0	0	0
4658	0	0	0	0	0	0	0	0	0
4660	0	0	0	0	0	0	0	0	0
4661	0	0	0	0	0	0	0	0	0
4663	0	0	0	0	0	0	0	0	0
4664	0	0	0	0	0	0	0	0	0
4665	0	0	0	0	0	0	0	0	0
4671	0	0	0	0	0	0	0	0	0
4672	0	0	0	0	0	0	0	0	0
4675	0	0	0	0	0	0	0	0	0
4680	0	0	0	0	0	0	0	0	0
4681	0	0	0	0	0	0	0	0	0
4682	0	0	0	0	0	0	0	0	0
4685	0	0	0	0	0	0	0	0	0
4686	0	0	0	0	0	0	0	0	0
4687	0	0	0	0	0	0	0	0	0
4688	0	0	0	0	0	0	0	0	0
4689	0	0	0	0	0	0	0	0	0
4690	0	0	0	0	0	0	0	0	0
4694	0	0	0	0	0	0	0	0	0
4695	0	0	0	0	0	0	0	0	0
4696	0	0	0	0	0	0	0	0	0
4697	0	0	0	0	0	0	0	0	0
4699	0	0	0	0	0	0	0	0	0
4700	0	0	0	0	0	0	0	0	0
4701	0	0	0	0	0	0	0	0	0
4702	0	0	0	0	0	0	0	0	0
4703	0	0	0	0	0	0	0	0	0
4704	0	0	0	0	0	0	0	0	0
4705	0	0	0	0	0	0	0	0	0
4706	0	0	0	0	0	0	0	0	0
4707	0	0	0	0	0	0	0	0	0
4708	0	0	0	0	0	0	0	0	0
4709	0	0	0	0	0	0	0	0	0
4710	0	0	0	0	0	0	0	0	0
4711	0	0	0	0	0	0	0	0	0
4712	0	0	0	0	0	0	0	0	0
4713	0	0	0	0	0	0	0	0	0
4717	0	0	0	0	0	0	0	0	0
4718	0	0	0	0	0	0	0	0	0
4719	0	0	0	0	0	0	0	0	0
4720	0	0	0	0	0	0	0	0	0
4721	0	0	0	0	0	0	0	0	0
4722	0	0	0	0	0	0	0	0	0
4723	0	0	0	0	0	0	0	0	0
4724	0	0	0	0	0	0	0	0	0
4725	0	0	0	0	0	0	0	0	0
4726	0	0	0	0	0	0	0	0	0
4727	0	0	0	0	0	0	0	0	0
4728	0	0	0	0	0	0	0	0	0
4730	0	0	0	0	0	0	0	0	0
4731	0	0	0	0	0	0	0	0	0
4732	0	0	0	0	0	0	0	0	0
4734	0	0	0	0	0	0	0	0	0
4735	0	0	0	0	0	0	0	0	0
4736	0	0	0	0	0	0	0	0	0
4737	0	0	0	0	0	0	0	0	0
4738	0	0	0	0	0	0	0	0	0
4739	0	0	0	0	0	0	0	0	0
4740	0	0	0	0	0	0	0	0	0
4741	0	0	0	0	0	0	0	0	0
4742	0	0	0	0	0	0	0	0	0
4743	0	0	0	0	0	0	0	0	0
4744	0	0	0	0	0	0	0	0	0
4745	0	0	0	0	0	0	0	0	0
4746	0	0	0	0	0	0	0	0	0
4748	0	0	0	0	0	0	0	0	0
4751	0	0	0	0	0	0	0	0	0
4752	0	0	0	0	0	0	0	0	0
4753	0	0	0	0	0	0	0	0	0
4754	0	0	0	0	0	0	0	0	0
4755	0	0	0	0	0	0	0	0	0
4756	0	0	0	0	0	0	0	0	0
4757	0	0	0	0	0	0	0	0	0
4759	0	0	0	0	0	0	0	0	0
4760	0	0	0	0	0	0	0	0	0
4761	0	0	0	0	0	0	0	0	0
4779	0	0	0	0	0	0	0	0	0
4780	0	0	0	0	0	0	0	0	0
4781	0	0	0	0	0	0	0	0	0
4782	0	0	0	0	0	0	0	0	0
4783	0	0	0	0	0	0	0	0	0
4784	0	0	0	0	0	0	0	0	0
4785	0	0	0	0	0	0	0	0	0
4786	0	0	0	0	0	0	0	0	0
4787	0	0	0	0	0	0	0	0	0
4788	0	0	0	0	0	0	0	0	0
4989	0	0	0	0	0	0	0	0	0
4990	0	0	0	0	0	0	0	0	0
4991	0	0	0	0	0	0	0	0	0
4992	0	0	0	0	0	0	0	0	0
4993	0	0	0	0	0	0	0	0	0
4994	0	0	0	0	0	0	0	0	0
4995	0	0	0	0	0	0	0	0	0
4996	0	0	0	0	0	0	0	0	0
4998	0	0	0	0	0	0	0	0	0
4999	0	0	0	0	0	0	0	0	0
5000	0	0	0	0	0	0	0	0	0
5001	0	0	0	0	0	0	0	0	0
5002	0	0	0	0	0	0	0	0	0
5003	0	0	0	0	0	0	0	0	0
5004	0	0	0	0	0	0	0	0	0
5006	0	0	0	0	0	0	0	0	0
5007	0	0	0	0	0	0	0	0	0
5009	0	0	0	0	0	0	0	0	0
5010	0	0	0	0	0	0	0	0	0
5015	0	0	0	0	0	0	0	0	0
5021	0	0	0	0	0	0	0	0	0
5022	0	0	0	0	0	0	0	0	0
5023	0	0	0	0	0	0	0	0	0
5024	0	0	0	0	0	0	0	0	0
5037	0	0	0	0	0	0	0	0	0
5056	0	0	0	0	0	0	0	0	0
5073	0	0	0	0	0	0	0	0	0
5077	0	0	0	0	0	0	0	0	0
5079	0	0	0	0	0	0	0	0	0
5080	0	0	0	0	0	0	0	0	0
5081	0	0	0	0	0	0	0	0	0
5082	0	0	0	0	0	0	0	0	0
5083	0	0	0	0	0	0	0	0	0
5084	0	0	0	0	0	0	0	0	0
5085	0	0	0	0	0	0	0	0	0
5086	0	0	0	0	0	0	0	0	0
5088	0	0	0	0	0	0	0	0	0
5089	0	0	0	0	0	0	0	0	0
5090	0	0	0	0	0	0	0	0	0
5091	0	0	0	0	0	0	0	0	0
5093	0	0	0	0	0	0	0	0	0
5094	0	0	0	0	0	0	0	0	0
5095	0	0	0	0	0	0	0	0	0
5096	0	0	0	0	0	0	0	0	0
5097	0	0	0	0	0	0	0	0	0
5098	0	0	0	0	0	0	0	0	0
5099	0	0	0	0	0	0	0	0	0
5100	0	0	0	0	0	0	0	0	0
5101	0	0	0	0	0	0	0	0	0
5102	0	0	0	0	0	0	0	0	0
5103	0	0	0	0	0	0	0	0	0
5104	0	0	0	0	0	0	0	0	0
5109	0	0	0	0	0	0	0	0	0
5110	0	0	0	0	0	0	0	0	0
5111	0	0	0	0	0	0	0	0	0
5112	0	0	0	0	0	0	0	0	0
5120	0	0	0	0	0	0	0	0	0
5113	0	0	0	0	0	0	0	0	0
5114	0	0	0	0	0	0	0	0	0
5115	0	0	0	0	0	0	0	0	0
5116	0	0	0	0	0	0	0	0	0
5117	0	0	0	0	0	0	0	0	0
5118	0	0	0	0	0	0	0	0	0
5119	0	0	0	0	0	0	0	0	0
5121	0	0	0	0	0	0	0	0	0
5122	0	0	0	0	0	0	0	0	0
5123	0	0	0	0	0	0	0	0	0
5125	0	0	0	0	0	0	0	0	0
5126	0	0	0	0	0	0	0	0	0
5127	0	0	0	0	0	0	0	0	0
5128	0	0	0	0	0	0	0	0	0
5129	0	0	0	0	0	0	0	0	0
5130	0	0	0	0	0	0	0	0	0
5131	0	0	0	0	0	0	0	0	0
5132	0	0	0	0	0	0	0	0	0
5133	0	0	0	0	0	0	0	0	0
5134	0	0	0	0	0	0	0	0	0
5135	0	0	0	0	0	0	0	0	0
5136	0	0	0	0	0	0	0	0	0
5137	0	0	0	0	0	0	0	0	0
5138	0	0	0	0	0	0	0	0	0
5139	0	0	0	0	0	0	0	0	0
5140	0	0	0	0	0	0	0	0	0
5141	0	0	0	0	0	0	0	0	0
5142	0	0	0	0	0	0	0	0	0
5143	0	0	0	0	0	0	0	0	0
5184	0	0	0	0	0	0	0	0	0
5186	0	0	0	0	0	0	0	0	0
5187	0	0	0	0	0	0	0	0	0
5188	0	0	0	0	0	0	0	0	0
5189	0	0	0	0	0	0	0	0	0
5190	0	0	0	0	0	0	0	0	0
5191	0	0	0	0	0	0	0	0	0
5192	0	0	0	0	0	0	0	0	0
5193	0	0	0	0	0	0	0	0	0
5194	0	0	0	0	0	0	0	0	0
5195	0	0	0	0	0	0	0	0	0
5196	0	0	0	0	0	0	0	0	0
5197	0	0	0	0	0	0	0	0	0
5198	0	0	0	0	0	0	0	0	0
5199	0	0	0	0	0	0	0	0	0
5200	0	0	0	0	0	0	0	0	0
5201	0	0	0	0	0	0	0	0	0
5202	0	0	0	0	0	0	0	0	0
5203	0	0	0	0	0	0	0	0	0
5204	0	0	0	0	0	0	0	0	0
5205	0	0	0	0	0	0	0	0	0
